country,consumption,density,lat,lon
ethiopia,3.554897755,0,8.256404877,34.59791565
ethiopia,0.830605363,1,10.16084099,39.79544067
ethiopia,5.96400602,0,8.993979454,38.66971588
ethiopia,0.637024509,0,5.550813675,44.35652542
ethiopia,4.084334583,0,10.06295013,34.52473068
ethiopia,9.501288232,0,9.024391174,38.7965126
ethiopia,1.718728576,1,9.291810989,42.1017189
ethiopia,7.184450811,1,9.194583893,42.65080643
ethiopia,7.360418899,0,10.92482185,39.50604248
ethiopia,2.392078646,1,6.2296381,43.85863495
ethiopia,2.767928533,1,7.355360985,35.27281189
ethiopia,0.994534217,1,13.78443813,38.53367615
ethiopia,4.129968783,0,9.590166092,41.87911987
ethiopia,4.46546425,0,9.047857285,38.86056137
ethiopia,1.607250333,1,7.536763191,37.63877487
ethiopia,2.396146224,1,12.72301865,40.31269073
ethiopia,7.157039999,0,9.047093391,38.75022507
ethiopia,0.82914867,1,11.47090435,39.50763321
ethiopia,2.60136221,0,13.51479244,39.47900009
ethiopia,4.329821518,0,9.529072762,38.24164581
ethiopia,5.193757015,1,14.18257904,39.29536057
ethiopia,2.94283876,0,8.950143814,38.76985168
ethiopia,0.747200906,1,5.594842911,37.33711624
ethiopia,5.743220836,0,8.13984108,39.22429276
ethiopia,6.445243744,1,9.239561081,42.08478928
ethiopia,2.618007592,1,11.16224384,37.40731049
ethiopia,7.116144996,0,9.589417458,41.84950638
ethiopia,4.1823763,0,8.755489349,38.96268845
ethiopia,6.322712856,1,9.147427559,39.93864059
ethiopia,2.173413944,0,9.356268883,42.82802963
ethiopia,2.650952782,0,8.272118568,34.60238266
ethiopia,6.139180422,1,7.239086628,35.08400726
ethiopia,1.013239458,0,5.934436321,43.5644455
ethiopia,1.810509856,1,8.330982208,33.76915359
ethiopia,1.684058004,1,11.47090435,39.50763321
ethiopia,5.254967986,1,9.645112038,41.83454895
ethiopia,6.456212852,0,10.06295013,34.52473068
ethiopia,2.078943564,0,9.031902313,38.81409073
ethiopia,9.384678683,1,10.58912849,40.26164246
ethiopia,0.866698633,1,6.783122063,36.59849548
ethiopia,2.569531469,1,9.986143112,34.54763794
ethiopia,1.487955804,1,14.18257904,39.29536057
ethiopia,4.898038315,0,9.308389664,42.12017059
ethiopia,4.642228515,0,9.009055138,38.84033203
ethiopia,4.593441494,0,8.958563805,38.78360367
ethiopia,12.5471289,0,9.361068726,36.18533325
ethiopia,2.046415031,1,9.998628616,34.60760117
ethiopia,2.280021456,1,6.860853672,37.53232574
ethiopia,4.522461162,0,8.950143814,38.76985168
ethiopia,15.0999546,0,13.2357769,39.51947784
ethiopia,1.62451213,1,11.20071602,39.3147316
ethiopia,2.424461994,0,10.54384899,37.76353455
ethiopia,5.367530883,1,11.26433945,38.78365707
ethiopia,3.808193669,0,8.256404877,34.59791565
ethiopia,6.058008724,0,9.003816605,38.77284622
ethiopia,3.635594436,1,9.458897591,40.29229355
ethiopia,1.937252112,1,10.53982925,39.98295212
ethiopia,1.227349609,1,13.38349819,39.96662903
ethiopia,0.992305467,1,14.15389729,37.30447769
ethiopia,1.521876368,1,9.044006348,40.87618637
ethiopia,4.55626132,0,12.42570686,39.56845474
ethiopia,2.138706502,1,9.697879791,39.54080963
ethiopia,1.042179411,1,6.329961777,36.62239456
ethiopia,6.50085457,0,8.992726326,40.16460419
ethiopia,4.256986429,1,10.67110157,38.03052139
ethiopia,1.857095482,0,11.39861965,37.89001846
ethiopia,0.697018713,1,6.291121006,36.58891296
ethiopia,1.878540613,1,7.536763191,37.63877487
ethiopia,0.904973659,1,5.889755726,36.57527542
ethiopia,2.567791638,1,8.021499634,44.30680084
ethiopia,3.32093579,0,9.346657753,42.0758934
ethiopia,7.709460005,0,10.06747627,34.53916168
ethiopia,1.831622175,1,9.71199131,36.6869545
ethiopia,5.694752685,1,9.596399307,41.88593292
ethiopia,1.136731231,1,9.38381958,42.11233521
ethiopia,1.156904579,1,9.587377548,41.73826599
ethiopia,1.549784957,1,6.597370148,38.7479248
ethiopia,11.8801958,0,8.987326622,38.82466125
ethiopia,4.269725262,0,13.51475239,39.4729805
ethiopia,4.375058459,0,8.992726326,40.16460419
ethiopia,1.257450915,0,6.43717432,37.75598907
ethiopia,4.318359226,1,9.147427559,39.93864059
ethiopia,3.829494146,0,6.857571602,37.74731445
ethiopia,6.460889603,0,9.020867348,38.67219162
ethiopia,2.876470436,1,12.00040531,40.08238602
ethiopia,1.907769669,1,6.09765625,38.15765381
ethiopia,2.016146551,1,7.383167267,42.22832489
ethiopia,12.67620724,0,9.01500988,38.8455162
ethiopia,0.934313583,1,5.956918716,43.47223663
ethiopia,6.280554067,0,9.303080559,42.10022736
ethiopia,3.041554088,1,11.016366,37.77944946
ethiopia,1.866329941,0,7.070793152,35.63824463
ethiopia,5.716014798,0,13.2357769,39.51947784
ethiopia,5.523200939,1,9.37778759,42.13750839
ethiopia,2.291523175,0,8.898608208,38.7756424
ethiopia,21.84610512,1,6.948030949,38.26696396
ethiopia,3.045909922,1,7.121574879,37.96964645
ethiopia,14.09737634,1,6.948030949,38.26696396
ethiopia,2.950945129,0,9.062413216,38.80245209
ethiopia,1.580741988,1,14.10931301,38.26541901
ethiopia,3.591064854,0,9.313644409,42.11558533
ethiopia,9.823728987,0,9.304309845,42.12812424
ethiopia,22.71383782,1,9.381639481,42.1321373
ethiopia,4.672669915,0,6.024917126,37.54794312
ethiopia,9.386495242,0,13.47422028,39.46717834
ethiopia,0.872491637,1,8.023100853,38.24505234
ethiopia,3.464193356,0,9.224506378,41.09197998
ethiopia,3.194380255,1,13.21241379,39.83592606
ethiopia,2.854686092,1,13.80805111,39.85011292
ethiopia,4.174893498,0,10.54384899,37.76353455
ethiopia,3.338010085,0,9.070426941,38.77556229
ethiopia,8.751817556,0,8.97846508,38.71298599
ethiopia,2.907961532,1,10.78948307,38.78026199
ethiopia,2.802734624,0,8.256404877,34.59791565
ethiopia,3.131396321,1,5.967586517,38.71484756
ethiopia,1.734139435,0,6.542248249,41.80100632
ethiopia,5.27385203,0,8.241797447,34.58019638
ethiopia,10.03787471,0,9.003816605,38.77284622
ethiopia,8.274716024,0,8.910869598,38.76866531
ethiopia,1.386546262,0,7.031620502,38.61008835
ethiopia,0.457343775,1,10.42221546,34.8576355
ethiopia,10.48595699,0,14.11701298,38.75307083
ethiopia,0.123466238,1,7.879093647,37.58029175
ethiopia,6.211066044,0,9.635048866,41.79038239
ethiopia,1.66196845,1,9.508094788,41.76715088
ethiopia,14.41607215,1,8.32916069,33.9605217
ethiopia,3.52709367,1,9.505665779,40.10747147
ethiopia,4.325995085,0,9.586709976,41.84725189
ethiopia,0.950577931,1,11.26433945,38.78365707
ethiopia,5.560062243,0,9.010324478,38.74979019
ethiopia,0.991766094,1,12.920681,37.52317429
ethiopia,1.093827309,1,12.51534557,39.35234833
ethiopia,17.33670059,0,8.987326622,38.82466125
ethiopia,2.71540692,0,7.650524139,34.27035904
ethiopia,1.658461094,1,14.10931301,38.26541901
ethiopia,10.34667483,0,9.367108345,42.77511597
ethiopia,2.839825515,0,9.577013016,41.87473679
ethiopia,1.803178152,1,11.4396677,37.72693253
ethiopia,2.852427234,0,8.998887062,38.73855591
ethiopia,3.341113747,0,7.218637943,35.31558609
ethiopia,1.614526867,1,11.80059814,37.12847137
ethiopia,0.739449333,1,8.419295311,38.10095596
ethiopia,9.164817224,0,8.951231956,38.76779938
ethiopia,13.72209893,0,13.49054909,39.47369003
ethiopia,7.885567598,0,10.06747627,34.53916168
ethiopia,4.227273114,0,10.82166576,40.18764496
ethiopia,2.486489047,0,8.368388176,33.43482971
ethiopia,5.234220215,0,13.77609539,39.60250092
ethiopia,4.281395883,0,9.603323936,41.87309647
ethiopia,19.79461621,0,13.2357769,39.51947784
ethiopia,4.483275653,0,9.635048866,41.79038239
ethiopia,1.602364257,1,13.0710392,39.21827316
ethiopia,7.874161373,0,13.67974377,39.59152603
ethiopia,3.709769309,0,9.026472092,38.72400284
ethiopia,6.312594066,0,9.577013016,41.87473679
ethiopia,1.622512221,1,8.023100853,38.24505234
ethiopia,5.419589636,0,9.01500988,38.8455162
ethiopia,0.449306489,1,6.813211441,37.4621315
ethiopia,0.634553427,1,7.39509964,35.94277573
ethiopia,2.527486544,0,9.356268883,42.82802963
ethiopia,1.176323477,1,12.78406525,39.10925674
ethiopia,1.277002012,1,5.956918716,43.47223663
ethiopia,4.648067479,0,9.600604057,41.87007523
ethiopia,0.794351638,1,9.503581047,42.07049561
ethiopia,5.125822882,1,12.00040531,40.08238602
ethiopia,2.73211302,1,9.321020126,37.19700241
ethiopia,5.310408748,0,9.048818588,38.83718872
ethiopia,3.117558954,0,8.272118568,34.60238266
ethiopia,10.987985,0,14.1783514,38.88315964
ethiopia,1.359276549,0,9.454387665,38.86801529
ethiopia,1.851371112,1,11.33636379,41.46899414
ethiopia,4.020050509,0,8.982294083,38.6722374
ethiopia,11.63213045,0,9.590166092,41.87911987
ethiopia,1.687153528,1,4.0107584,41.76586151
ethiopia,1.074277969,1,11.20071602,39.3147316
ethiopia,1.135164909,1,14.07805252,39.22047043
ethiopia,5.236090916,0,11.13393879,39.63980103
ethiopia,2.9383179,1,8.755105019,38.90208817
ethiopia,4.942084346,1,9.560840607,42.08403778
ethiopia,8.520701003,0,9.024391174,38.7965126
ethiopia,14.57105686,0,9.589096069,41.85811615
ethiopia,1.389002723,0,8.306919098,33.67980576
ethiopia,7.313588939,0,9.603323936,41.87309647
ethiopia,5.303379006,1,5.967586517,38.71484756
ethiopia,1.116358714,1,5.956918716,43.47223663
ethiopia,22.99454255,0,10.06295013,34.52473068
ethiopia,4.396080059,0,9.618156433,41.87795639
ethiopia,3.752254672,1,12.40863419,39.87167358
ethiopia,9.89260478,0,9.612642288,41.85031509
ethiopia,3.111651993,1,6.272269249,38.34176636
ethiopia,2.49747869,1,9.328208923,42.14293671
ethiopia,5.31925206,0,11.71921825,40.97502136
ethiopia,6.646065211,0,9.623778343,41.87479019
ethiopia,1.689452477,1,9.508094788,41.76715088
ethiopia,2.498254522,0,10.53654957,35.86687088
ethiopia,4.421315783,0,9.003816605,38.77284622
ethiopia,3.538685238,0,8.910869598,38.76866531
ethiopia,4.120885654,0,9.404315948,41.55886459
ethiopia,1.51799988,1,11.20071602,39.3147316
ethiopia,20.0229586,0,9.316742897,42.11830902
ethiopia,1.027213113,1,14.02994347,38.54154587
ethiopia,3.58766358,1,14.15389729,37.30447769
ethiopia,3.38550037,0,10.06582642,34.56016159
ethiopia,1.271969405,1,13.72762299,37.24367905
ethiopia,1.559170092,1,4.439883232,41.87627029
ethiopia,3.474360906,1,11.80059814,37.12847137
ethiopia,3.853881179,0,9.020867348,38.67219162
ethiopia,2.097178387,1,11.2362566,39.9352417
ethiopia,9.723517297,0,14.10186958,38.27561951
ethiopia,1.906131335,1,8.324438095,43.81121445
ethiopia,1.35461892,1,13.33832645,38.41665649
ethiopia,12.52313198,1,7.355360985,35.27281189
ethiopia,7.369581412,1,7.121574879,37.96964645
ethiopia,1.301017712,0,7.070793152,35.63824463
ethiopia,1.992113904,0,6.43717432,37.75598907
ethiopia,2.575518243,1,7.006349564,40.99502182
ethiopia,1.725185557,1,7.958240032,36.51473236
ethiopia,1.759036759,0,8.251366615,34.5937233
ethiopia,4.880868393,1,8.735441208,39.77219772
ethiopia,5.036606209,0,9.320094109,42.11397552
ethiopia,2.219314532,1,8.207514763,42.22593689
ethiopia,2.900742328,1,8.837192535,38.56774521
ethiopia,1.528950453,1,7.440374374,35.3016243
ethiopia,4.900895717,1,9.291810989,42.1017189
ethiopia,6.86921252,0,9.328810692,40.1786232
ethiopia,5.627407464,0,13.75726509,37.30543137
ethiopia,4.034931082,1,8.755105019,38.90208817
ethiopia,3.126888106,0,8.272118568,34.60238266
ethiopia,1.907816977,0,8.261309624,34.574543
ethiopia,4.400780592,0,8.990674019,38.80073547
ethiopia,4.913164683,1,9.565252304,41.9749794
ethiopia,2.932986403,0,9.009055138,38.84033203
ethiopia,1.077429699,1,5.878030777,43.60068893
ethiopia,1.864766484,1,5.878030777,43.60068893
ethiopia,2.104381704,1,9.13726902,38.28750992
ethiopia,3.115906907,0,9.048818588,38.83718872
ethiopia,8.86405959,0,7.924613476,38.71754837
ethiopia,6.11821127,0,7.300556183,36.13794327
ethiopia,3.461986514,0,9.580166817,41.86487961
ethiopia,19.44246878,0,7.860700607,36.59150696
ethiopia,2.206474325,0,9.043185234,38.73202515
ethiopia,2.782479939,0,11.39861965,37.89001846
ethiopia,2.048449019,0,14.05347157,39.05649567
ethiopia,9.046707992,0,9.623778343,41.87479019
ethiopia,1.909475098,1,4.964842796,37.41075134
ethiopia,2.463633607,1,7.376482487,36.3340683
ethiopia,3.25930461,0,8.971150398,38.6688652
ethiopia,1.754496009,1,7.612680912,36.82327271
ethiopia,5.476305877,0,7.053616047,36.98682404
ethiopia,1.116588524,1,5.889755726,36.57527542
ethiopia,2.507844188,0,8.120388985,37.93068695
ethiopia,12.92875182,0,9.311117172,42.11919403
ethiopia,3.396648045,1,7.478286743,47.30783844
ethiopia,5.410168108,0,9.037697792,38.87521744
ethiopia,1.596030714,1,9.596399307,41.88593292
ethiopia,5.96171016,0,9.610146523,41.83377457
ethiopia,5.370526262,0,9.326558113,42.11894989
ethiopia,2.659670871,1,7.306649208,35.35768509
ethiopia,3.153150855,0,9.080020905,36.54062271
ethiopia,1.744073015,0,12.47487926,37.81866074
ethiopia,0.632254279,1,10.53982925,39.98295212
ethiopia,8.496211831,0,8.931071281,35.05064392
ethiopia,1.080890794,1,7.223605156,35.31959534
ethiopia,8.877732711,0,9.070426941,38.77556229
ethiopia,0.92372803,1,12.51534557,39.35234833
ethiopia,7.064268928,0,9.596640587,41.84703064
ethiopia,3.655008801,0,11.39861965,37.89001846
ethiopia,2.272731138,0,9.61087513,41.86899185
ethiopia,1.890569198,1,12.42445755,39.64970398
ethiopia,2.001989745,1,9.321020126,37.19700241
ethiopia,1.008307113,1,6.519601822,38.72008896
ethiopia,3.682704887,0,9.01500988,38.8455162
ethiopia,3.716861496,1,7.478286743,47.30783844
ethiopia,6.646259024,0,9.062018394,38.73080063
ethiopia,6.246439292,0,9.03885746,38.69786453
ethiopia,6.267697253,1,9.147427559,39.93864059
ethiopia,7.248029387,0,9.316742897,42.11830902
ethiopia,3.776434275,0,8.881074905,38.77688599
ethiopia,1.551288252,1,11.54559422,41.49251938
ethiopia,3.190939007,0,9.316888809,42.11671066
ethiopia,8.570699727,0,10.07948208,34.54386902
ethiopia,6.97431188,0,9.320094109,42.11397552
ethiopia,3.423382057,0,6.509305477,35.17738724
ethiopia,1.144225202,1,12.56578064,37.86925507
ethiopia,2.18466555,1,9.381639481,42.1321373
ethiopia,1.893353127,1,14.00196075,39.81195831
ethiopia,4.264789164,0,11.74993801,41.08036423
ethiopia,20.95422869,0,9.037697792,38.87521744
ethiopia,0.96564592,1,7.26668644,35.32123184
ethiopia,2.372452732,1,9.998628616,34.60760117
ethiopia,3.751123516,0,7.1876688,37.67021561
ethiopia,2.474330215,1,9.38381958,42.11233521
ethiopia,5.388977342,1,13.68031502,39.32919693
ethiopia,2.585214663,1,7.547618389,44.97419357
ethiopia,9.817947485,1,9.328208923,42.14293671
ethiopia,3.591346522,1,7.821421146,37.83440399
ethiopia,2.724067989,1,9.079937935,42.94319534
ethiopia,2.412375083,1,9.724118233,40.22055435
ethiopia,2.447514094,0,7.79014492,38.24744797
ethiopia,7.50678129,0,9.617219925,41.79060364
ethiopia,3.890717074,0,9.454387665,38.86801529
ethiopia,3.513558328,0,6.857571602,37.74731445
ethiopia,5.494565469,1,8.450437546,38.32675552
ethiopia,5.541746185,0,9.356273651,34.53155136
ethiopia,2.997285325,0,11.60970974,38.53646088
ethiopia,3.520679329,0,9.224506378,41.09197998
ethiopia,1.868829877,0,12.58887291,37.45918655
ethiopia,9.374803364,0,9.577987671,41.85735321
ethiopia,15.38268316,0,10.32657814,39.66740799
ethiopia,2.40034693,0,8.542261124,39.25506592
ethiopia,4.276931711,0,9.589096069,41.85811615
ethiopia,3.149919645,0,9.612642288,41.85031509
ethiopia,4.048264075,0,9.043437958,38.76481628
ethiopia,4.659721691,1,7.360277653,35.29384995
ethiopia,4.39653664,1,10.78948307,38.78026199
ethiopia,9.98341879,0,9.590166092,41.87911987
ethiopia,6.773041504,0,9.072739601,38.75671768
ethiopia,2.830029846,0,9.317921638,42.13447189
ethiopia,3.173060454,0,9.040044785,38.68251038
ethiopia,12.58389953,0,8.980067253,38.74694824
ethiopia,7.023800413,0,13.20854855,40.84923935
ethiopia,2.033098695,1,8.40103054,34.82801056
ethiopia,7.597773335,1,9.309889793,42.10306931
ethiopia,1.025343741,1,9.475665092,41.95415115
ethiopia,0.26785031,0,8.261309624,34.574543
ethiopia,1.710330104,1,7.612680912,36.82327271
ethiopia,7.377362822,0,9.589417458,41.84950638
ethiopia,4.391917517,1,4.730677605,41.53719711
ethiopia,1.115617799,1,4.744136333,36.0453949
ethiopia,6.05882503,0,8.993979454,38.66971588
ethiopia,6.801357108,0,8.969415665,38.72309113
ethiopia,5.613734344,0,10.92482185,39.50604248
ethiopia,0.549538778,1,13.38349819,39.96662903
ethiopia,2.059981463,1,9.147427559,39.93864059
ethiopia,3.576147839,0,9.043185234,38.73202515
ethiopia,8.014761528,0,13.20854855,40.84923935
ethiopia,3.395885947,1,6.948030949,38.26696396
ethiopia,3.720823448,0,10.9759531,36.51534653
ethiopia,2.577452883,1,10.16084099,39.79544067
ethiopia,6.832478763,0,9.062018394,38.73080063
ethiopia,1.910996205,1,11.84061241,39.23559952
ethiopia,4.274295724,0,11.19332886,40.02659607
ethiopia,5.664620023,0,8.755489349,38.96268845
ethiopia,2.843365065,0,10.99188423,37.42149353
ethiopia,5.239339398,1,6.074293137,38.03899002
ethiopia,2.983980001,1,8.755105019,38.90208817
ethiopia,1.03574865,1,7.006349564,40.99502182
ethiopia,8.544210647,1,10.58912849,40.26164246
ethiopia,14.7118696,0,8.98799324,38.75844574
ethiopia,5.686443859,0,9.635048866,41.79038239
ethiopia,1.447521568,1,4.0107584,41.76586151
ethiopia,7.963674396,0,9.01500988,38.8455162
ethiopia,3.937144461,0,8.971150398,38.6688652
ethiopia,1.811093213,1,9.381271362,42.11128235
ethiopia,0.996703018,1,6.074293137,38.03899002
ethiopia,2.955661656,1,9.986143112,34.54763794
ethiopia,5.733527206,0,9.062413216,38.80245209
ethiopia,3.449401801,0,8.966457367,38.69794464
ethiopia,2.018816285,1,9.560840607,42.08403778
ethiopia,2.859110737,1,9.882235527,34.71925735
ethiopia,1.351310959,1,13.64677048,38.34384918
ethiopia,0.930622551,1,8.34260273,34.02356339
ethiopia,1.376069757,1,14.01898384,39.64129257
ethiopia,2.19101582,1,8.473849297,42.90391159
ethiopia,12.70032573,1,9.505665779,40.10747147
ethiopia,1.419441727,1,7.072698116,36.70835876
ethiopia,7.20504579,0,9.316919327,42.11722565
ethiopia,12.13461451,1,9.246195793,42.1531868
ethiopia,6.337423365,0,9.596640587,41.84703064
ethiopia,4.867358793,1,8.655880928,35.921875
ethiopia,1.611791108,1,10.16084099,39.79544067
ethiopia,5.318231678,0,8.120388985,37.93068695
ethiopia,1.868319686,0,7.300556183,36.13794327
ethiopia,2.21046657,0,7.650524139,34.27035904
ethiopia,1.96267884,1,9.13726902,38.28750992
ethiopia,2.382997345,1,8.194989204,34.83996582
ethiopia,2.856814877,1,8.513504982,39.60237503
ethiopia,1.688592551,0,9.529072762,38.24164581
ethiopia,1.230704497,1,7.212400913,37.33958435
ethiopia,5.018239331,0,10.07948208,34.54386902
ethiopia,2.327263787,1,12.84330368,36.74098206
ethiopia,2.794796021,1,13.21241379,39.83592606
ethiopia,3.075431749,0,9.297281265,42.14104462
ethiopia,3.524093773,0,9.043437958,38.76481628
ethiopia,2.382429746,1,8.76488018,35.03430939
ethiopia,5.657565203,0,9.611355782,41.85193253
ethiopia,3.839953062,1,7.478286743,47.30783844
ethiopia,1.263912505,1,7.323857784,39.29492188
ethiopia,6.215827828,0,9.02186203,38.74179459
ethiopia,11.23047921,0,8.952748299,38.7324295
ethiopia,5.458534221,0,9.043437958,38.76481628
ethiopia,10.16657738,0,9.070426941,38.77556229
ethiopia,6.716835455,0,9.607365608,41.8824501
ethiopia,11.50123721,0,12.58887291,37.45918655
ethiopia,22.16595439,0,8.883353233,38.78831482
ethiopia,5.061381366,0,13.63325024,38.9993248
ethiopia,1.718579272,1,8.419295311,38.10095596
ethiopia,2.115117805,1,14.20938396,39.07603073
ethiopia,2.176938945,1,8.194989204,34.83996582
ethiopia,3.042524425,0,10.42875862,36.14055634
ethiopia,3.17073544,0,9.316888809,42.11671066
ethiopia,1.126580596,1,11.02595425,39.90332031
ethiopia,2.858614746,1,7.809808731,39.5871048
ethiopia,3.332448471,1,7.26668644,35.32123184
ethiopia,1.184141309,0,7.650524139,34.27035904
ethiopia,0.571904719,1,6.794055462,38.22179031
ethiopia,7.899628411,0,11.71921825,40.97502136
ethiopia,3.132573149,0,13.63325024,38.9993248
ethiopia,1.494264602,0,9.080020905,36.54062271
ethiopia,5.586932306,0,8.898608208,38.7756424
ethiopia,1.701487207,1,8.34260273,34.02356339
ethiopia,4.104915113,1,11.84061241,39.23559952
ethiopia,3.934185352,0,9.617219925,41.79060364
ethiopia,6.343303849,0,8.241797447,34.58019638
ethiopia,1.384148364,0,11.27025414,36.38967133
ethiopia,4.918241882,0,8.942466736,38.71659851
ethiopia,4.487057546,0,8.330856323,33.94855118
ethiopia,8.466450686,0,10.07954502,35.26475525
ethiopia,10.10060928,0,10.54384899,37.76353455
ethiopia,0.960406117,1,11.21826553,39.61407852
ethiopia,6.273309354,1,13.82417297,38.2013855
ethiopia,10.12749675,0,13.51479244,39.47900009
ethiopia,1.599798853,1,13.53804302,39.90051651
ethiopia,3.213693528,0,10.6281023,35.66305542
ethiopia,4.968750797,0,9.589096069,41.85811615
ethiopia,5.794239943,0,7.218637943,35.31558609
ethiopia,1.934801966,1,9.457419395,39.89386749
ethiopia,2.318920369,1,12.84330368,36.74098206
ethiopia,7.311037984,0,9.596055031,41.86516571
ethiopia,0.907438586,0,10.42875862,36.14055634
ethiopia,1.281148958,1,11.5745945,40.34137726
ethiopia,3.492876324,1,13.06394005,39.46371841
ethiopia,1.098698455,1,12.86128712,39.63199615
ethiopia,1.090985103,1,11.26433945,38.78365707
ethiopia,1.788602332,0,9.529072762,38.24164581
ethiopia,3.422701802,0,9.03885746,38.69786453
ethiopia,1.219842427,1,6.597370148,38.7479248
ethiopia,17.91379286,0,9.304309845,42.12812424
ethiopia,24.08384352,1,9.357892036,42.07233047
ethiopia,1.67257638,0,13.77609539,39.60250092
ethiopia,9.231652254,0,9.316742897,42.11830902
ethiopia,1.835973572,1,13.80805111,39.85011292
ethiopia,2.141246496,0,5.542073727,37.90246201
ethiopia,1.888379163,1,10.59738731,38.79512024
ethiopia,2.059191805,1,6.291121006,36.58891296
ethiopia,1.052134303,1,9.34787941,42.24859238
ethiopia,3.531052799,0,13.63325024,38.9993248
ethiopia,3.320645747,0,13.63325024,38.9993248
ethiopia,1.767156086,1,7.289203167,43.44254303
ethiopia,5.683868609,0,9.61087513,41.86899185
ethiopia,3.89883529,0,12.27194691,39.602314
ethiopia,3.669768469,1,12.11766052,39.9277916
ethiopia,3.027640911,1,8.655880928,35.921875
ethiopia,9.840933586,1,11.2362566,39.9352417
ethiopia,1.985680571,1,13.53804302,39.90051651
ethiopia,1.584803089,1,10.02707291,40.20843506
ethiopia,5.722175455,0,8.931604385,38.75553513
ethiopia,3.236397031,0,6.428408146,39.84992981
ethiopia,0.369378332,1,11.33636379,41.46899414
ethiopia,1.345376707,1,11.2362566,39.9352417
ethiopia,7.987143285,0,10.32657814,39.66740799
ethiopia,3.77898523,1,13.82417297,38.2013855
ethiopia,0.982718174,1,12.42699432,39.2922821
ethiopia,12.25746261,1,8.32916069,33.9605217
ethiopia,5.175692066,0,9.009055138,38.84033203
ethiopia,1.996919721,1,5.146309853,41.88578796
ethiopia,6.011887452,0,7.03796339,38.48255539
ethiopia,1.882038157,0,10.53654957,35.86687088
ethiopia,3.408171985,1,9.616779327,42.13942719
ethiopia,2.462976072,1,13.77238941,39.65281296
ethiopia,3.021266464,0,8.931071281,35.05064392
ethiopia,3.853837548,0,9.080020905,36.54062271
ethiopia,3.68232827,0,13.69408226,36.47530746
ethiopia,4.602178516,0,9.635048866,41.79038239
ethiopia,6.523621846,0,11.83153629,39.59534073
ethiopia,2.156784106,0,9.613162994,42.97720718
ethiopia,1.025090128,1,8.17154789,34.27939987
ethiopia,5.612379148,1,11.29447651,36.44872665
ethiopia,2.344241116,0,10.53654957,35.86687088
ethiopia,3.721537716,0,9.357337952,42.80744553
ethiopia,3.100113239,0,7.8069067,43.94190979
ethiopia,3.901941277,1,9.321020126,37.19700241
ethiopia,7.896651632,0,14.10186958,38.27561951
ethiopia,2.490650749,0,11.60970974,38.53646088
ethiopia,3.62703349,1,9.691206932,38.75496292
ethiopia,4.129316429,0,9.580166817,41.86487961
ethiopia,3.509604347,0,8.261309624,34.574543
ethiopia,1.008960069,1,11.5312109,37.45657349
ethiopia,5.166704931,1,9.457419395,39.89386749
ethiopia,11.42827989,0,9.594797134,41.86787415
ethiopia,4.271617221,0,11.72369003,40.98540878
